car_name,brand,city,year,mileage_km,fuel_type,transmission,owner_type,engine_cc,power_bhp,seats,kmpl,price_lakh,price_inr,price_raw,mileage_raw,year_raw,price_vs_avg,deal_tag,rating,fuel_enc,transmission_enc,owner_enc,city_enc,brand_enc,name_enc
Hyundai Santro GS,Hyundai,Ahmedabad,2005,58000,Petrol,Manual,Second,999,74.0,5,0.0,1.51,151000.0,151000.0,58000,2005,0.2792715526465064,Good Deal,4.3,3,1,2,0,9,569
Audi Q7 3.0 TDI Quattro Premium Plus,Audi,Coimbatore,2014,51076,Diesel,Automatic,First,2967,241.4,7,12.07,34.88,3488000.0000000005,3488000.0000000005,51076,2014,1.3641099036429298,Overpriced,5.0,1,0,0,3,0,56
Maruti Ciaz VDi Plus,Maruti,Jaipur,2016,84085,Diesel,Manual,First,1248,88.5,5,26.21,6.9,690000.0,690000.0,84085,2016,1.48920495772312,Overpriced,5.0,1,1,0,6,17,994
Honda City i DTEC VX,Honda,Kolkata,2014,55000,Diesel,Manual,First,1498,98.6,5,25.1,5.99,599000.0,599000.0,55000,2014,1.094652965788826,Fair Price,4.9,1,1,0,8,8,421
Mercedes-Benz E-Class 2009-2013 E350 Petrol,MercedesBenz,Mumbai,2010,73000,Petrol,Automatic,First,3498,272.0,5,10.93,10.4,1040000.0,1040000.0,73000,2010,0.38307557245979423,Good Deal,4.8,3,0,0,9,18,1212
Audi A6 2011-2015 3.0 TDI Quattro Premium Plus,Audi,Pune,2012,50001,Diesel,Automatic,First,2967,241.38,5,14.57,29.0,2900000.0,2900000.0,50001,2012,1.1341510093361515,Fair Price,5.0,1,0,0,10,0,28
Mahindra Xylo H4,Mahindra,Coimbatore,2016,93166,Diesel,Manual,Second,2179,118.3,7,14.02,5.85,585000.0,585000.0,93166,2016,0.7245699499042286,Good Deal,4.6,1,1,2,3,16,908
Honda City 1.5 EXI AT,Honda,Kochi,2006,99583,Petrol,Automatic,Third,1493,100.0,5,12.0,2.21,221000.0,221000.0,99583,2006,0.40387029288702925,Good Deal,3.7,3,0,3,7,8,398
Maruti SX4 ZXI MT BSIV,Maruti,Mumbai,2010,72000,Petrol,Manual,First,1586,103.3,5,15.5,2.4,240000.0,240000.0,72000,2010,0.5179843331210852,Good Deal,5.0,3,1,0,9,17,1079
Toyota Corolla Altis G,Toyota,Pune,2009,70000,Petrol,Manual,Third,1798,138.1,5,14.53,3.0,300000.0,300000.0,70000,2009,0.25523053285193664,Good Deal,3.6,3,1,3,10,27,1637
Volkswagen Vento Petrol Highline AT,Volkswagen,Pune,2012,61000,Petrol,Automatic,Second,1598,103.6,5,14.4,3.75,375000.0,375000.0,61000,2012,0.7068293824922414,Good Deal,4.6,3,0,2,10,28,1795
Hyundai EON Era Plus,Hyundai,Pune,2015,66510,Petrol,Manual,First,814,55.2,5,21.1,2.95,295000.0,295000.0,66510,2015,0.545596741925294,Good Deal,5.0,3,1,0,10,9,511
Skoda Laura Ambition 2.0 TDI CR MT,Skoda,Hyderabad,2011,84062,Diesel,Manual,First,1968,108.5,5,20.0,5.8,580000.0,580000.0,84062,2011,0.7572211020726629,Good Deal,5.0,1,1,0,5,24,1435
Maruti Swift VDI,Maruti,Hyderabad,2012,80799,Diesel,Manual,First,1248,74.0,5,22.9,4.9,490000.00000000006,490000.00000000006,80799,2012,1.0575513467888822,Fair Price,5.0,1,1,0,5,17,1119
Toyota Corolla Altis 1.8 VL CVT,Toyota,Kolkata,2018,5000,Petrol,Automatic,First,1798,138.03,5,14.28,16.95,1695000.0,1695000.0,5000,2018,1.442052510613442,Overpriced,5.0,3,0,0,8,27,1629
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,Hyderabad,2013,92000,Diesel,Manual,First,2494,100.0,8,12.99,12.5,1250000.0,1250000.0,92000,2013,1.0634605535497361,Fair Price,4.8,1,1,0,5,27,1691
Tata Tiago Wizz 1.05 Revotorq,Tata,Hyderabad,2017,53000,Diesel,Manual,First,1047,69.0,5,27.28,5.0,500000.0,500000.0,53000,2017,1.386573723291408,Overpriced,5.0,1,1,0,5,26,1597
Skoda Rapid 1.6 MPI Ambition,Skoda,Mumbai,2015,39822,Petrol,Manual,First,1598,103.52,5,15.41,4.68,468000.0,468000.0,39822,2015,0.6109990961551831,Good Deal,5.0,3,1,0,9,24,1475
Ford Endeavour 3.2 Titanium AT 4X4,Ford,Mumbai,2016,29000,Diesel,Automatic,First,3198,197.0,7,10.91,29.8,2980000.0,2980000.0,29000,2016,4.269653065103292,Overpriced,5.0,1,0,0,9,7,262
Renault KWID RXL,Renault,Kochi,2017,24214,Petrol,Manual,Second,799,53.3,5,25.17,3.46,346000.0,346000.0,24214,2017,0.5966510477368409,Good Deal,4.5,3,1,2,7,23,1407
Hyundai i20 1.4 Asta CRDi with AVN,Hyundai,Pune,2012,75000,Diesel,Manual,First,1396,90.0,5,23.0,4.0,400000.0,400000.0,75000,2012,0.7397921924410764,Good Deal,5.0,1,1,0,10,9,696
Skoda Laura Ambiente,Skoda,Chennai,2012,77216,Diesel,Manual,Second,1896,106.0,5,17.5,4.5,450000.0,450000.0,77216,2012,0.5874991309184454,Good Deal,4.6,1,1,2,2,24,1431
Toyota Corolla Altis Diesel D4DG,Toyota,Kochi,2013,74290,Diesel,Manual,First,1364,87.2,5,21.43,5.87,587000.0,587000.0,74290,2013,0.4994010759469561,Good Deal,5.0,1,1,0,7,27,1635
Mahindra Scorpio S8 8 Seater,Mahindra,Delhi,2015,61000,Diesel,Manual,First,2179,120.0,8,15.4,9.5,950000.0,950000.0,61000,2015,1.1766520554000295,Overpriced,4.9,1,1,0,4,16,854
Audi Q5 2.0 TDI Premium Plus,Audi,Chennai,2013,44000,Diesel,Automatic,First,1968,174.3,5,14.16,32.5,3250000.0,3250000.0,44000,2013,1.2710313035663767,Overpriced,4.8,1,0,0,2,0,47
Chevrolet Enjoy TCDi LS 8 Seater,Chevrolet,Coimbatore,2014,74041,Diesel,Manual,First,1248,73.8,8,18.2,3.88,388000.0,388000.0,74041,2014,1.2690798081116441,Overpriced,4.9,1,1,0,3,3,178
BMW 3 Series 320d,BMW,Coimbatore,2013,85846,Diesel,Automatic,First,1995,190.0,5,22.69,13.08,1308000.0,1308000.0,85846,2013,0.5172404388971209,Good Deal,4.9,1,0,0,3,1,72
Nissan Sunny 2011-2014 Diesel XV,Nissan,Delhi,2012,52000,Diesel,Manual,First,1461,84.8,5,21.64,3.5,350000.0,350000.0,52000,2012,0.7386534938194299,Good Deal,5.0,1,1,0,4,21,1338
Honda Accord 2.4 MT,Honda,Mumbai,2010,47000,Petrol,Manual,Second,2354,177.6,5,12.8,3.5,350000.0,350000.0,47000,2010,0.639613586020182,Good Deal,4.8,3,1,2,9,8,339
Hyundai Verna CRDi,Hyundai,Bangalore,2010,72010,Diesel,Manual,First,1493,110.0,5,16.8,4.45,445000.0,445000.0,72010,2010,0.8230188140906975,Good Deal,5.0,1,1,0,1,9,620
Maruti Omni E MPI STD BS IV,Maruti,Jaipur,2015,15000,Petrol,Manual,First,796,34.2,8,16.8,2.35,235000.0,235000.0,15000,2015,0.5071929928477292,Good Deal,4.9,3,1,0,6,17,1047
Honda City i VTEC SV,Honda,Kolkata,2015,480000,Petrol,Manual,First,1497,117.3,5,17.4,5.0,500000.0,500000.0,480000,2015,0.9137336943145459,Fair Price,3.9,3,1,0,8,8,432
Audi A7 2011-2015 Sportback,Audi,Kolkata,2012,24720,Diesel,Automatic,Second,2967,241.4,5,0.0,28.0,2800000.0,2800000.0,24720,2012,1.0950423538418015,Fair Price,4.6,1,0,2,8,0,36
Ford Fiesta 1.4 ZXi Leather,Ford,Chennai,2007,75000,Petrol,Manual,Second,1388,68.0,5,16.6,2.0,200000.0,200000.0,75000,2007,0.28655389698679806,Good Deal,4.0,3,1,2,2,7,280
Hyundai i20 1.4 Asta,Hyundai,Mumbai,2015,57000,Diesel,Manual,First,1396,88.73,5,22.54,6.35,635000.0,635000.0,57000,2015,1.1744201055002088,Overpriced,5.0,1,1,0,9,9,694
Mercedes-Benz E-Class E250 CDI Avantgrade,MercedesBenz,Kochi,2015,41057,Diesel,Automatic,First,2143,201.1,5,13.0,24.63,2463000.0,2463000.0,41057,2015,0.9072260913158395,Fair Price,5.0,1,0,0,7,18,1226
Maruti Wagon R LXI CNG,Maruti,Pune,2012,92000,CNG,Manual,Second,998,58.2,5,26.2,3.0,300000.0,300000.0,92000,2012,0.6474804164013565,Good Deal,4.6,0,1,2,10,17,1159
Ford EcoSport 1.5 TDCi Trend Plus,Ford,Chennai,2016,20000,Diesel,Manual,First,1498,98.59,5,22.77,7.9,790000.0,790000.0,20000,2016,1.1318878930978524,Fair Price,4.9,1,1,0,2,7,239
Hyundai i20 1.2 Magna,Hyundai,Mumbai,2011,52359,Petrol,Manual,First,1197,80.0,5,18.5,3.25,325000.0,325000.0,52359,2011,0.6010811563583747,Good Deal,5.0,3,1,0,9,9,689
Honda City i VTEC V,Honda,Delhi,2016,17000,Petrol,Manual,Second,1497,117.3,5,17.8,8.25,825000.0,825000.0,17000,2016,1.5076605956190006,Overpriced,4.6,3,1,2,4,8,433
Nissan Micra Diesel XV,Nissan,Kolkata,2011,39002,Diesel,Manual,First,1461,63.1,5,23.08,2.85,285000.0,285000.0,39002,2011,0.6014749878243929,Good Deal,5.0,1,1,0,8,21,1327
Ford Figo Diesel EXI,Ford,Pune,2010,129986,Diesel,Manual,Second,1399,68.0,5,20.0,3.2,320000.0,320000.0,129986,2010,0.45848623517887693,Good Deal,4.2,1,1,2,10,7,316
Nissan Micra XL,Nissan,Kolkata,2013,45000,Petrol,Manual,First,1198,75.0,5,18.44,1.75,175000.0,175000.0,45000,2013,0.36932674690971495,Good Deal,4.9,3,1,0,8,21,1331
Maruti Swift VDI BSIV,Maruti,Kolkata,2013,41300,Diesel,Manual,First,1248,74.0,5,17.8,3.38,338000.0,338000.0,41300,2013,0.7294946024788616,Good Deal,4.8,1,1,0,8,17,1120
Honda Accord 2.4 MT,Honda,Ahmedabad,2009,82002,Petrol,Manual,Second,2354,177.6,5,12.8,5.75,575000.0,575000.0,82002,2009,1.0507937484617278,Fair Price,4.1,3,1,2,0,8,339
Skoda Superb Elegance 1.8 TSI AT,Skoda,Mumbai,2010,67000,Petrol,Automatic,First,1798,157.75,5,13.7,4.7,470000.0,470000.0,67000,2010,0.6136102034037096,Good Deal,4.9,3,0,0,9,24,1495
Maruti Omni 8 Seater BSIV,Maruti,Hyderabad,2017,21260,Petrol,Manual,First,796,35.0,5,14.0,2.9,290000.0,290000.0,21260,2017,0.6258977358546445,Good Deal,4.8,3,1,0,5,17,1045
Hyundai i20 Magna Optional 1.4 CRDi,Hyundai,Ahmedabad,2012,55362,Diesel,Manual,First,1396,88.8,5,21.9,4.25,425000.0,425000.0,55362,2012,0.7860292044686438,Good Deal,5.0,1,1,0,0,9,738
Hyundai Creta 1.6 CRDi AT SX Plus,Hyundai,Chennai,2017,13000,Diesel,Automatic,First,1582,126.2,5,17.01,14.5,1450000.0,1450000.0,13000,2017,2.681746697598902,Overpriced,4.9,1,0,0,2,9,492
Maruti Swift VDI BSIV,Maruti,Kochi,2016,45725,Diesel,Manual,First,1248,74.0,5,25.2,5.34,534000.0,534000.0,45725,2016,1.1525151411944143,Overpriced,5.0,1,1,0,7,17,1120
Maruti Swift LDI BSIV,Maruti,Jaipur,2014,105000,Diesel,Manual,First,1248,74.0,5,25.2,3.85,385000.0,385000.0,105000,2014,0.8309332010484074,Good Deal,4.5,1,1,0,6,17,1108
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Toyota,Hyderabad,2009,156056,Diesel,Manual,First,2494,102.0,8,12.8,8.5,850000.0,850000.0,156056,2009,0.7231531764138206,Good Deal,3.6,1,1,0,5,27,1692
Hyundai Xcent 1.1 CRDi Base,Hyundai,Mumbai,2016,135000,Diesel,Manual,First,1120,71.0,5,24.4,4.2,420000.0,420000.0,135000,2016,0.7767818020631303,Good Deal,4.3,1,1,0,9,9,642
Maruti Ertiga Paseo VDI,Maruti,Delhi,2016,67000,Diesel,Manual,First,1248,88.7,7,20.77,6.75,675000.0,675000.0,67000,2016,1.4568309369030519,Overpriced,5.0,1,1,0,4,17,1021
Ford Endeavour 3.2 Trend AT 4X4,Ford,Jaipur,2016,90000,Diesel,Automatic,First,3198,197.2,7,10.91,26.0,2600000.0,2600000.0,90000,2016,3.7252006608283748,Overpriced,4.9,1,0,0,6,7,263
Hyundai i20 1.4 Sportz,Hyundai,Coimbatore,2019,32251,Diesel,Manual,First,1396,88.73,5,22.54,8.61,861000.0,861000.0,32251,2019,1.592402694229417,Overpriced,5.0,1,1,0,3,9,703
Maruti Zen Estilo LXI BS IV,Maruti,Mumbai,2009,47000,Petrol,Manual,First,998,67.1,5,19.0,1.46,146000.0,146000.0,47000,2009,0.31510713598199347,Good Deal,4.4,3,1,0,9,17,1181
Maruti Ritz VDi,Maruti,Mumbai,2011,75308,Diesel,Manual,Second,1248,73.9,5,21.1,2.8,280000.0,280000.0,75308,2011,0.6043150553079326,Good Deal,4.7,1,1,2,9,17,1056
Maruti Alto K10 LXI CNG Optional,Maruti,Kochi,2018,44202,CNG,Manual,First,998,58.2,4,32.26,4.0,400000.0,400000.0,44202,2018,0.8633072218684752,Fair Price,4.9,0,1,0,7,17,930
Honda City 1.5 S MT,Honda,Mumbai,2014,58000,Petrol,Manual,First,1497,118.0,5,17.0,5.47,547000.0,547000.0,58000,2014,0.9996246615801131,Fair Price,5.0,3,1,0,9,8,402
Maruti Swift Dzire ZXi,Maruti,Mumbai,2009,60000,Petrol,Manual,First,1298,85.8,5,17.5,2.45,245000.00000000003,245000.00000000003,60000,2009,0.5287756733944411,Good Deal,4.4,3,1,0,9,17,1106
BMW X1 sDrive 20d Sportline,BMW,Hyderabad,2014,45000,Diesel,Automatic,First,1995,184.0,5,17.05,21.5,2150000.0,2150000.0,45000,2014,0.850204085343127,Fair Price,4.9,1,0,0,5,1,130
Tata Manza Aqua Safire,Tata,Mumbai,2010,41195,Petrol,Manual,First,1368,90.0,5,15.0,1.38,138000.0,138000.0,41195,2010,0.3826943476284286,Good Deal,4.8,3,1,0,9,26,1552
Mahindra XUV500 W10 2WD,Mahindra,Chennai,2016,89000,Diesel,Manual,First,2179,140.0,7,16.0,13.5,1350000.0,1350000.0,89000,2016,1.6720844997789892,Overpriced,5.0,1,1,0,2,16,886
Hyundai i10 Sportz AT,Hyundai,Bangalore,2009,60510,Petrol,Automatic,Second,1197,78.9,5,16.95,3.1,310000.0,310000.0,60510,2009,0.5733389491418343,Good Deal,4.3,3,0,2,1,9,683
Maruti Baleno Sigma 1.2,Maruti,Mumbai,2016,8500,Petrol,Manual,First,1197,83.1,5,21.4,5.49,549000.0,549000.0,8500,2016,1.1848891620144824,Overpriced,4.8,3,1,0,9,17,957
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,Kochi,2017,35981,Diesel,Manual,First,1248,88.5,5,24.3,9.51,951000.0,951000.0,35981,2017,2.0525129199923,Overpriced,4.9,1,1,0,7,17,1144
Ford Figo Petrol ZXI,Ford,Mumbai,2012,23152,Petrol,Manual,First,1196,70.02,5,15.6,2.39,239000.0,239000.0,23152,2012,0.3424319068992237,Good Deal,5.0,3,1,0,9,7,324
Maruti Wagon R CNG LXI,Maruti,Delhi,2014,74663,CNG,Manual,First,998,67.04,5,33.54,3.25,325000.0,325000.0,74663,2014,0.7014371177681361,Good Deal,5.0,0,1,0,4,17,1147
Volkswagen Vento Sport 1.2 TSI AT,Volkswagen,Mumbai,2014,61529,Petrol,Automatic,First,1197,103.5,5,18.19,5.65,565000.0,565000.0,61529,2014,1.0649562696216437,Fair Price,5.0,3,0,0,9,28,1797
Mahindra Xylo D2 BS III,Mahindra,Ahmedabad,2010,91596,Diesel,Manual,First,2489,93.7,7,14.95,1.85,185000.0,185000.0,91596,2010,0.2291375055252689,Good Deal,5.0,1,1,0,0,16,896
Porsche Cayenne Base,Porsche,Kochi,2019,14298,Petrol,Automatic,First,2995,340.0,5,13.33,2.02,202000.0,202000.0,14298,2019,0.041780137198800374,Good Deal,5.0,3,0,0,7,22,1367
Maruti Swift Dzire VDi,Maruti,Hyderabad,2013,83327,Diesel,Manual,First,1248,73.9,5,19.3,5.8,580000.0,580000.0,83327,2013,1.251795471709289,Overpriced,5.0,1,1,0,5,17,1097
Volkswagen Polo 1.2 MPI Highline Plus,Volkswagen,Hyderabad,2017,22857,Petrol,Manual,First,1199,74.0,5,16.2,6.9,690000.0,690000.0,22857,2017,1.3005660637857241,Overpriced,5.0,3,1,0,5,28,1757
Hyundai Verna 1.6 VTVT,Hyundai,Chennai,2013,34620,Petrol,Manual,Second,1591,121.3,5,17.01,5.35,535000.0,535000.0,34620,2013,0.9894720573899397,Fair Price,4.7,3,1,2,2,9,615
Hyundai i10 Era 1.1,Hyundai,Bangalore,2010,56000,Petrol,Manual,First,1086,68.05,5,19.81,2.85,285000.0,285000.0,56000,2010,0.527101937114267,Good Deal,5.0,3,1,0,1,9,667
Mercedes-Benz E-Class E250 CDI Launch Edition,MercedesBenz,Chennai,2014,81000,Diesel,Automatic,First,2143,204.0,5,13.0,22.75,2275000.0,2275000.0,81000,2014,0.8379778147557999,Good Deal,5.0,1,0,0,2,18,1227
Hyundai i10 Sportz,Hyundai,Coimbatore,2013,32776,Petrol,Manual,First,1197,78.9,5,20.36,4.64,463999.99999999994,463999.99999999994,32776,2013,0.8581589432316487,Fair Price,5.0,3,1,0,3,9,679
Honda Amaze S i-Dtech,Honda,Coimbatore,2016,51587,Diesel,Manual,First,1498,98.6,5,25.8,5.27,527000.0,527000.0,51587,2016,0.9630753138075312,Fair Price,5.0,1,1,0,3,8,354
Tata Safari Storme VX,Tata,Jaipur,2016,36000,Diesel,Manual,First,2179,148.0,7,14.1,10.0,1000000.0,1000000.0,36000,2016,2.773147446582816,Overpriced,4.8,1,1,0,6,26,1587
Honda Brio 1.2 S MT,Honda,Mumbai,2015,22000,Petrol,Manual,First,1198,86.8,5,18.5,3.95,395000.0,395000.0,22000,2015,0.7218496185084913,Good Deal,5.0,3,1,0,9,8,372
Hyundai i20 Asta,Hyundai,Kochi,2010,30754,Petrol,Manual,First,1197,80.0,5,17.0,3.38,338000.0,338000.0,30754,2010,0.6251244026127096,Good Deal,5.0,3,1,0,7,9,722
Volkswagen Jetta 2012-2014 1.4 TSI,Volkswagen,Coimbatore,2018,37109,Petrol,Manual,First,1390,120.33,5,14.69,16.8,1680000.0,1680000.0,37109,2018,3.1665956335652417,Overpriced,5.0,3,1,0,3,28,1742
Honda Jazz Select Edition,Honda,Kolkata,2010,45000,Petrol,Manual,First,1198,88.8,5,16.7,1.99,199000.0,199000.0,45000,2010,0.36366601033718926,Good Deal,5.0,3,1,0,8,8,468
Hyundai Grand i10 Sportz,Hyundai,Coimbatore,2017,33284,Petrol,Manual,First,1197,82.0,5,18.9,5.84,584000.0,584000.0,33284,2017,1.0800966009639716,Fair Price,5.0,3,1,0,3,9,559
Jaguar XF Diesel,Jaguar,Coimbatore,2016,55115,Diesel,Automatic,First,2993,270.9,5,14.74,36.15,3615000.0,3615000.0,55115,2016,0.9606122408306705,Fair Price,5.0,1,0,0,3,12,757
Jaguar XF 2.2 Litre Luxury,Jaguar,Kolkata,2014,18000,Diesel,Automatic,First,2179,187.7,5,16.36,25.7,2570000.0,2570000.0,18000,2014,0.6829248849058985,Good Deal,5.0,1,0,0,8,12,754
Mahindra XUV500 W8 2WD,Mahindra,Coimbatore,2013,130790,Diesel,Manual,First,2179,140.0,7,16.0,9.24,924000.0,924000.0,130790,2013,1.144448946515397,Fair Price,4.3,1,1,0,3,16,893
Maruti S Cross DDiS 320 Alpha,Maruti,Delhi,2015,16607,Diesel,Manual,First,1598,118.0,5,22.7,7.65,765000.0,765000.0,16607,2015,1.6510750618234589,Overpriced,5.0,1,1,0,4,17,1066
Audi A4 2.0 TDI 177 Bhp Premium Plus,Audi,Coimbatore,2015,32205,Diesel,Automatic,First,1968,174.33,5,17.11,25.31,2531000.0,2531000.0,32205,2015,0.9898400705619997,Fair Price,4.9,1,0,0,3,0,7
Renault Duster 110PS Diesel RxZ,Renault,Delhi,2013,67000,Diesel,Manual,First,1461,108.45,5,19.01,4.75,475000.0,475000.0,67000,2013,0.8191018718930619,Good Deal,5.0,1,1,0,4,23,1383
Maruti Swift Dzire VXI,Maruti,Coimbatore,2014,57676,Petrol,Manual,First,1197,85.8,5,19.1,6.69,669000.0,669000.0,57676,2014,1.443881328575025,Overpriced,5.0,3,1,0,3,17,1098
Volkswagen Polo Petrol Trendline 1.2L,Volkswagen,Mumbai,2012,41000,Petrol,Manual,First,1198,73.9,5,16.47,3.1,310000.0,310000.0,41000,2012,0.5843122895269195,Good Deal,5.0,3,1,0,9,28,1773
Maruti Omni 8 Seater BSII,Maruti,Jaipur,2012,65000,Petrol,Manual,First,796,35.0,8,19.7,1.55,155000.0,155000.0,65000,2012,0.33453154847403416,Good Deal,4.9,3,1,0,6,17,1044
Hyundai Grand i10 1.2 Kappa Magna AT,Hyundai,Coimbatore,2019,12153,Petrol,Automatic,First,1197,81.86,5,18.9,6.84,684000.0,684000.0,12153,2019,1.2650446490742406,Overpriced,5.0,3,0,0,3,9,541
Tata Nano Twist XT,Tata,Hyderabad,2014,16810,Petrol,Manual,First,624,37.5,4,25.4,1.6,160000.0,160000.0,16810,2014,0.44370359145325056,Good Deal,5.0,3,1,0,5,26,1569
Audi A4 30 TFSI Premium Plus,Audi,Kochi,2017,61221,Petrol,Automatic,First,1395,147.51,5,17.84,21.73,2173000.0,2173000.0,61221,2017,0.8498310838922266,Good Deal,5.0,3,0,0,7,0,15
Volkswagen Polo 1.2 MPI Highline,Volkswagen,Mumbai,2015,22000,Petrol,Manual,First,1198,74.0,5,16.47,4.75,475000.0,475000.0,22000,2015,0.8953172178235057,Fair Price,5.0,3,1,0,9,28,1756
Maruti Alto 800 LXI,Maruti,Chennai,2015,63714,Petrol,Manual,First,796,47.3,5,22.74,2.45,245000.00000000003,245000.00000000003,63714,2015,0.5287756733944411,Good Deal,5.0,3,1,0,2,17,923
Mini Cooper 5 DOOR D,Mini,Kochi,2019,14857,Diesel,Automatic,First,1496,113.98,5,20.7,31.55,3155000.0,3155000.0,14857,2019,1.1729966252931419,Overpriced,5.0,1,0,0,7,19,1299
Audi A4 New 2.0 TDI Multitronic,Audi,Delhi,2012,69000,Diesel,Automatic,Second,1968,140.8,5,15.2,10.25,1025000.0,1025000.0,69000,2012,0.40086371881708804,Good Deal,4.6,1,0,2,4,0,21
Ford Endeavour Titanium 4X2,Ford,Coimbatore,2019,14648,Diesel,Manual,First,2198,158.0,7,12.62,27.36,2736000.0,2736000.0,14648,2019,3.9200573107793977,Overpriced,5.0,1,1,0,3,7,267
Ford Ecosport 1.5 Ti VCT MT Titanium,Ford,Hyderabad,2013,100000,Petrol,Manual,Second,1499,110.0,5,15.8,6.5,650000.0,650000.0,100000,2013,0.9313001652070937,Fair Price,4.9,3,1,2,5,7,253
Hyundai Grand i10 Magna,Hyundai,Jaipur,2016,22000,Petrol,Manual,First,1197,82.0,5,18.9,4.25,425000.0,425000.0,22000,2016,0.7860292044686438,Good Deal,4.8,3,1,0,6,9,556
Chevrolet Sail 1.2 LS,Chevrolet,Mumbai,2014,10000,Petrol,Manual,First,1199,82.4,5,18.2,5.5,550000.0,550000.0,10000,2014,1.7989533362407326,Overpriced,5.0,3,1,0,9,3,188
Maruti Swift Dzire LXI,Maruti,Kolkata,2015,107000,Petrol,Manual,First,1197,83.14,5,20.85,4.0,400000.0,400000.0,107000,2015,0.8633072218684752,Fair Price,4.5,3,1,0,8,17,1091
Tata Zest Revotron 1.2T XM,Tata,Kochi,2017,48198,Petrol,Manual,First,1193,88.7,5,17.57,4.65,465000.00000000006,465000.00000000006,48198,2017,1.2895135626610095,Overpriced,4.9,3,1,0,7,26,1612
Mercedes-Benz New C-Class C 220 CDI Avantgarde,MercedesBenz,Delhi,2015,15000,Diesel,Automatic,First,2143,170.0,5,19.27,28.5,2850000.0,2850000.0,15000,2015,1.0497744052984745,Fair Price,4.9,1,0,0,4,18,1270
Chevrolet Cruze LTZ,Chevrolet,Coimbatore,2014,80073,Diesel,Manual,First,1998,163.7,5,17.3,7.11,711000.0,711000.0,80073,2014,2.325556040122111,Overpriced,5.0,1,1,0,3,3,172
Maruti Ritz VDi,Maruti,Hyderabad,2013,85388,Diesel,Manual,First,1248,73.9,5,21.1,3.9,390000.0,390000.0,85388,2013,0.8417245413217633,Good Deal,5.0,1,1,0,5,17,1056
Hyundai Grand i10 1.2 Kappa Sportz Option,Hyundai,Jaipur,2017,14700,Petrol,Manual,First,1197,81.86,5,18.9,5.6,560000.0,560000.0,14700,2017,1.035709069417507,Fair Price,5.0,3,1,0,6,9,544
Maruti Dzire LDI,Maruti,Pune,2012,150000,Diesel,Manual,Third,1248,73.75,5,28.4,2.25,225000.0,225000.0,150000,2012,0.4856103123010173,Good Deal,3.8,1,1,3,10,17,1009
Hyundai Verna 1.6 SX,Hyundai,Kolkata,2011,34994,Diesel,Manual,First,1582,126.32,5,22.32,3.9,390000.0,390000.0,34994,2011,0.7212973876300496,Good Deal,5.0,1,1,0,8,9,608
Jaguar XF Diesel,Jaguar,Coimbatore,2014,82536,Diesel,Automatic,First,2993,270.9,5,14.74,28.63,2863000.0,2863000.0,82536,2014,0.760783636375715,Good Deal,5.0,1,0,0,3,12,757
Skoda Superb Elegance 1.8 TSI AT,Skoda,Delhi,2013,82000,Petrol,Automatic,First,1798,157.75,5,13.7,7.25,725000.0,725000.0,82000,2013,0.9465263775908287,Fair Price,5.0,3,0,0,4,24,1495
Maruti Wagon R LXI,Maruti,Pune,2006,52000,Petrol,Manual,Second,998,67.1,5,18.9,2.0,200000.0,200000.0,52000,2006,0.4316536109342376,Good Deal,4.1,3,1,2,10,17,1155
Volkswagen Polo Petrol Highline 1.2L,Volkswagen,Mumbai,2011,20000,Petrol,Manual,First,1198,73.9,5,16.47,3.5,350000.0,350000.0,20000,2011,0.6597074236594253,Good Deal,5.0,3,1,0,9,28,1771
Honda Civic 2010-2013 1.8 S MT,Honda,Hyderabad,2011,55000,Petrol,Manual,First,1799,130.2,5,14.8,5.0,500000.0,500000.0,55000,2011,0.9137336943145459,Fair Price,5.0,3,1,0,5,8,450
Maruti Eeco CNG 5 Seater AC,Maruti,Ahmedabad,2015,47001,CNG,Manual,First,1196,63.0,5,20.0,3.72,372000.0,372000.0,47001,2015,0.802875716337682,Good Deal,5.0,0,1,0,0,17,1018
Maruti Wagon R VXI,Maruti,Chennai,2014,52000,Petrol,Manual,First,998,67.04,5,22.5,3.45,345000.0,345000.0,52000,2014,0.74460247886156,Good Deal,5.0,3,1,0,2,17,1166
Maruti Swift Dzire VDI,Maruti,Kolkata,2013,43284,Diesel,Manual,First,1248,74.0,5,23.4,4.5,450000.0,450000.0,43284,2013,0.9712206246020346,Fair Price,5.0,1,1,0,8,17,1095
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyundai,Coimbatore,2018,23875,Petrol,Automatic,First,1591,121.3,5,13.0,14.36,1436000.0,1436000.0,23875,2018,2.6558539708634643,Overpriced,4.8,3,0,0,3,9,502
Hyundai Grand i10 Asta,Hyundai,Bangalore,2016,51866,Petrol,Manual,First,1197,82.0,5,18.9,5.5,550000.0,550000.0,51866,2016,1.0172142646064801,Fair Price,4.9,3,1,0,1,9,546
Nissan Micra Diesel XV Premium,Nissan,Mumbai,2013,69000,Diesel,Manual,First,1461,63.1,5,23.08,3.0,300000.0,300000.0,69000,2013,0.6331315661309399,Good Deal,5.0,1,1,0,9,21,1328
